Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
COMBINADS&DERIVADOS;;9.86;11.317;11.936;9.629;10.102;7.318;9.012;13.35;13.459;10.665;8.889;14.879;12.948;9.383;7.142;8.292;6.359;10.071;11.689;12.384;7.013;10.372;12.437;10.48;7.847;14.961;6.006;9.811;9.152;8.722;9.648;10.767;10.343;12.007;15.197;13.35;13.081;9.927;11.222;8.926;6.84;7.167;1.0;VALOR
COMB&DERIV.SIN ALC;;4.118;4.287;4.338;4.309;5.073;3.051;3.581;5.951;6.79;4.047;4.206;4.364;4.899;4.115;3.467;3.796;2.085;4.338;5.057;5.57;3.8;4.022;6.759;4.238;2.911;2.775;2.554;2.662;4.863;3.987;4.297;3.853;4.088;2.118;3.993;5.951;6.413;3.46;5.105;4.374;2.988;3.328;2.0;VALOR
VINAGRE;;72.86;71.692;71.555;72.431;72.268;75.739;73.892;69.607;71.497;69.575;76.971;76.247;68.097;74.506;79.483;76.921;69.872;75.652;73.209;73.141;73.344;67.652;71.895;71.676;83.603;75.489;78.526;67.999;75.494;76.134;73.156;71.807;69.68;64.143;66.149;69.607;72.442;78.969;70.466;80.476;63.582;79.378;1.0;VALOR
VINAGRE DE VINO;;48.032;43.449;46.501;47.176;47.408;54.737;49.639;41.027;44.876;42.155;55.212;39.266;40.387;49.524;58.292;53.758;45.656;50.68;49.107;47.079;48.201;43.213;49.404;48.742;58.706;46.136;50.369;40.05;51.2;51.339;48.381;46.018;46.011;35.089;35.765;41.027;45.83;55.275;43.383;56.283;36.459;58.448;2.0;VALOR
VINAGRE BALSAMICO;;28.713;36.307;29.615;28.201;26.715;22.676;27.881;34.526;31.324;31.286;25.582;46.232;30.346;29.187;25.797;27.544;23.174;29.475;30.979;32.737;34.449;26.719;19.695;26.365;32.898;33.967;34.666;27.823;28.268;31.842;27.17;29.422;28.786;32.328;32.35;34.526;31.319;33.62;33.056;29.84;20.435;24.708;2.0;VALOR
OTROS VINAGRES;;31.553;29.329;31.586;31.243;31.129;34.411;32.28;27.943;31.131;29.452;34.273;32.152;28.182;32.619;35.931;34.204;30.694;33.748;30.821;30.708;28.866;29.682;34.442;29.138;35.995;33.846;36.276;32.199;28.91;33.384;33.02;30.177;29.405;24.449;26.606;27.943;31.721;33.406;28.998;36.83;28.584;36.114;2.0;VALOR
TOTAL ZUMO Y NECTAR;;73.599;79.052;72.798;73.302;74.196;68.662;70.293;86.017;84.271;75.624;71.046;83.986;78.759;73.604;65.873;69.889;63.177;71.343;79.368;83.702;77.377;78.792;73.479;74.144;69.265;64.859;62.214;79.399;72.149;73.824;74.989;72.193;72.625;68.919;77.077;86.017;83.496;79.593;79.741;70.848;62.491;65.147;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;35.426;42.124;38.736;36.195;35.74;25.669;33.429;42.966;42.976;40.147;29.532;49.355;41.894;34.893;26.757;30.992;30.522;34.364;38.088;40.408;40.095;28.502;34.254;38.597;35.727;29.254;33.416;39.596;32.781;31.639;34.788;35.45;41.524;44.329;45.017;42.966;41.917;37.157;40.29;33.992;31.198;25.534;2.0;VALOR
ZUMO CONCENTRADO;;31.329;35.726;30.184;31.672;30.771;27.862;27.006;47.84;46.497;32.298;30.136;39.59;37.039;30.437;25.081;27.849;20.997;26.968;36.425;44.921;32.888;28.724;35.233;29.284;32.125;30.864;25.115;37.945;34.131;35.248;31.804;29.332;28.514;21.707;29.522;47.84;43.854;36.393;39.273;26.454;19.716;23.979;2.0;VALOR
Z.C.NARANJA Y MEZCL;;6.366;6.945;6.445;6.214;5.641;6.476;6.086;9.058;6.546;6.605;6.223;12.226;6.369;6.37;5.603;5.976;5.265;5.791;7.167;7.865;8.651;4.819;5.553;6.326;7.572;7.555;4.156;4.788;9.489;7.339;5.822;6.374;5.82;5.605;8.616;9.058;7.389;7.106;5.899;5.742;5.35;5.627;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;10.955;13.094;10.717;10.921;10.9;9.22;8.612;22.326;18.165;11.367;10.458;13.123;13.697;10.15;8.987;9.515;5.945;8.777;13.46;17.993;12.469;8.575;13.9;10.414;10.292;9.265;8.756;10.728;13.184;12.999;10.657;9.848;10.73;3.741;8.485;22.326;15.55;13.673;16.125;8.553;5.012;8.004;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;11.013;13.079;10.473;10.723;10.2;10.279;9.064;18.192;18.423;11.945;9.878;13.395;14.408;10.426;7.932;9.231;6.736;8.355;12.543;18.166;10.871;12.666;11.678;10.786;12.689;10.298;7.938;10.319;10.821;12.906;11.066;9.662;11.203;8.387;9.01;18.192;18.033;13.364;14.36;8.899;5.619;7.186;3.0;VALOR
Z.C. OTROS;;19.299;21.028;18.544;20.621;19.448;16.591;16.456;31.108;29.022;19.912;18.535;25.075;23.397;18.619;15.039;16.88;12.497;16.834;22.11;28.289;20.383;17.525;21.5;17.412;17.755;19.357;15.684;29.223;19.811;21.534;19.819;17.83;18.107;12.88;17.676;31.108;27.674;20.351;25.094;17.339;12.79;14.053;3.0;VALOR
NECTARES;;46.284;50.116;43.272;46.544;47.936;43.136;42.072;64.111;59.464;47.59;44.692;60.659;52.226;45.607;38.107;42.014;35.82;41.051;53.172;59.348;50.238;43.36;48.382;44.472;41.078;48.357;37.462;56.305;48.504;49.251;48.444;44.113;40.668;38.886;48.107;64.111;58.021;52.066;53.244;42.033;35.449;36.929;2.0;VALOR
NEC.LIGHT O S.AZUC.;;39.633;42.873;36.934;39.834;41.354;36.914;35.633;58.271;51.289;40.873;38.138;52.048;45.38;38.375;32.982;35.791;30.703;34.169;45.506;52.029;40.996;38.206;43.913;37.927;34.105;43.49;29.907;47.054;41.321;42.361;41.835;37.357;34.49;33.544;38.624;58.271;50.169;45.249;45.185;34.93;28.961;31.978;3.0;VALOR
ZUMOS DE HORTALIZAS;;4.161;4.403;5.202;3.6;3.181;4.512;4.29;3.686;3.916;4.122;4.225;2.75;4.046;4.4;4.388;4.392;4.817;3.784;3.954;4.06;5.033;3.235;5.667;5.172;2.839;1.871;2.287;2.228;2.526;3.916;4.016;3.579;6.308;4.943;3.75;3.686;3.723;4.908;4.039;4.309;4.621;4.268;2.0;VALOR
ZUMO Y NECTAR RESTO;;29.322;31.759;29.496;29.507;26.856;28.28;28.352;33.439;33.187;29.577;29.076;26.266;28.608;32.406;28.14;30.361;23.5;30.037;32.165;33.031;36.656;51.862;19.802;29.495;22.506;12.823;17.557;20.246;30.194;28.762;30.969;26.705;29.502;17.976;28.955;33.439;33.637;33.334;29.408;31.224;24.818;28.109;2.0;VALOR
HORCHATAS;;26.034;28.249;27.012;25.978;22.515;25.638;25.621;27.152;28.36;26.291;25.781;24.479;24.558;29.704;24.692;27.301;21.423;27.134;28.633;28.026;34.572;51.017;18.669;26.883;16.106;5.777;9.481;10.099;26.208;25.222;27.512;23.046;27.686;16.731;25.737;27.152;29.51;29.664;25.536;29.094;23.401;24.854;3.0;VALOR
ZUMOS ENRIQUECIDOS;;47.352;51.214;47.157;48.365;47.864;42.274;43.054;65.066;61.079;49.443;44.763;59.173;53.941;47.099;38.661;43.053;37.036;42.063;54.177;60.41;49.534;43.346;52.079;47.532;46.841;46.356;40.087;46.831;48.074;50.543;47.817;45.6;45.65;39.503;48.876;65.066;59.576;53.824;55.448;41.379;36.27;38.165;2.0;VALOR
Z.E.CON CALCIO;;0.111;0.334;0.108;0.0;0.0;0.078;0.116;0.167;0.045;0.164;0.04;0.0;0.097;0.237;0.0;0.123;0.046;0.0;0.122;0.314;0.354;0.088;0.033;0.08;0.0;0.0;0.0;0.0;0.0;0.253;0.061;0.089;0.166;0.0;0.0;0.167;0.301;0.393;0.0;0.0;0.134;0.0;3.0;VALOR
Z.E.CON VITAMINAS;;46.649;50.593;46.007;47.852;46.66;41.906;42.303;64.722;60.43;48.598;44.237;57.965;53.031;46.315;38.394;42.514;36.331;41.242;53.41;59.915;48.608;42.457;51.751;46.894;46.292;45.992;39.201;45.511;47.63;50.094;47.028;44.809;44.967;38.661;47.724;64.722;59.053;52.938;54.483;40.792;34.591;37.852;3.0;VALOR
Z.E.CON CAL.Y VIT.;;0.034;0.0;0.0;0.035;0.093;0.06;0.022;0.104;0.091;0.016;0.058;0.0;0.062;0.043;0.012;0.028;0.0;0.0;0.0;0.149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.778;0.0;0.08;0.044;0.036;0.0;0.0;0.0;0.104;0.0;0.147;0.146;0.0;0.0;0.014;3.0;VALOR
Z.E.CON OTROS;;2.626;2.507;3.338;2.649;2.846;2.178;2.568;2.385;3.181;3.174;1.989;4.318;3.793;2.655;1.295;1.993;2.665;2.652;2.263;2.885;3.692;2.858;1.935;2.085;1.49;2.176;2.389;4.601;2.972;1.719;2.629;2.846;3.218;3.833;4.815;2.385;3.106;2.865;2.804;2.425;4.287;1.338;3.0;VALOR
TOTAL PATATAS;;98.859;99.445;98.939;98.503;98.254;98.983;98.722;99.104;99.602;98.771;98.971;98.851;98.765;99.164;98.915;99.037;97.91;99.266;99.044;99.432;99.041;99.053;99.508;99.143;97.414;97.424;98.633;98.08;97.537;98.815;98.907;98.789;99.33;96.519;98.947;99.104;99.531;99.446;99.311;99.386;98.47;98.785;1.0;VALOR
PATATAS FRESCAS;;95.531;96.476;96.228;95.348;93.801;95.433;95.353;96.204;96.562;95.129;96.16;94.937;94.655;96.575;96.834;96.694;93.737;96.041;96.186;96.467;96.181;96.188;96.473;96.023;91.496;91.981;96.414;93.872;93.767;94.464;95.505;95.841;96.706;90.132;94.455;96.204;96.855;97.263;96.253;97.171;93.222;96.621;2.0;VALOR
PATATAS CONGELADAS;;37.116;41.994;38.406;37.498;37.943;30.552;31.109;59.118;58.23;41.582;31.547;58.448;49.681;34.689;22.041;28.565;24.284;30.411;42.604;56.275;36.112;39.664;45.321;40.299;29.931;27.354;24.455;37.714;29.159;34.101;40.793;36.841;34.138;37.526;48.32;59.118;57.347;43.064;47.391;26.304;21.299;21.17;2.0;VALOR
PATATAS PROCESADAS;;88.793;92.704;91.255;88.379;88.367;83.86;86.895;93.922;96.109;91.124;85.754;93.998;92.497;89.874;82.518;86.349;80.498;89.222;92.399;94.824;90.32;90.979;92.385;91.188;86.149;80.985;79.449;83.264;86.972;89.664;88.82;88.343;89.322;86.17;93.489;93.922;95.845;92.852;93.443;90.319;81.572;81.07;2.0;VALOR
PATATAS FRITAS;;87.334;91.655;89.917;86.874;87.361;81.649;85.202;93.299;95.42;89.994;83.869;93.295;91.527;88.409;80.352;84.551;78.838;87.395;91.011;94.035;89.427;90.436;91.298;89.583;83.748;78.428;76.945;80.264;85.832;88.437;87.706;86.343;87.476;85.232;92.433;93.299;95.079;91.473;91.745;88.638;79.913;78.94;3.0;VALOR
T.HORTALIZAS FRESCAS;;99.796;99.898;99.802;99.799;99.681;99.758;99.801;99.764;99.841;99.776;99.825;99.651;99.791;99.844;99.898;99.87;99.737;99.787;99.857;99.826;99.802;99.872;99.841;99.715;99.855;99.572;99.872;99.898;99.703;99.758;99.783;99.821;99.868;99.631;99.717;99.764;99.854;99.94;99.714;99.914;99.641;99.892;1.0;VALOR
TOMATES;;97.247;98.56;97.761;97.127;96.947;95.752;97.146;97.309;98.16;97.294;97.218;95.964;97.236;98.128;97.377;97.778;95.6;97.599;97.929;98.002;98.17;97.451;97.836;97.156;96.193;95.582;96.602;95.812;96.437;97.568;97.112;97.008;97.949;94.995;96.24;97.309;98.475;98.526;97.561;98.43;95.691;97.285;2.0;VALOR
CEBOLLAS;;95.287;96.606;94.589;95.639;94.283;94.698;95.215;95.182;96.193;94.678;96.072;94.22;94.212;96.294;96.578;96.433;92.532;96.092;96.486;96.502;95.127;95.269;96.009;95.028;95.184;94.281;96.286;95.222;92.652;95.44;95.369;95.898;95.015;87.175;94.981;95.182;96.857;97.686;95.68;97.252;91.869;96.416;2.0;VALOR
AJOS;;83.436;83.814;82.811;83.37;80.011;85.777;84.367;80.564;82.741;80.431;87.424;79.604;78.427;86.334;89.922;88.067;80.995;85.215;83.643;84.328;79.961;84.177;85.434;83.538;82.211;86.419;86.06;82.057;82.166;84.617;84.015;81.764;83.907;67.638;76.183;80.564;83.657;88.585;82.518;89.751;79.21;89.803;2.0;VALOR
COLES;;55.926;60.36;60.99;54.751;54.435;51.28;56.507;62.121;55.034;55.186;58.324;55.542;55.044;58.77;60.202;59.2;48.443;60.293;60.766;56.335;59.269;53.407;52.995;58.273;55.194;54.926;57.926;61.406;66.239;58.46;53.754;54.12;57.893;40.732;53.725;62.121;58.106;61.423;50.287;65.968;47.338;60.119;2.0;VALOR
PEPINOS;;75.695;80.814;78.039;75.307;74.326;70.377;74.882;79.151;80.135;76.943;74.63;74.715;77.102;78.055;74.998;76.528;69.573;76.517;77.816;80.161;77.235;82.068;80.642;80.993;65.944;56.26;66.138;68.118;76.59;76.251;75.627;72.833;79.325;70.589;71.794;79.151;80.824;81.529;73.25;82.116;68.26;74.508;2.0;VALOR
JUDIAS VERDES;;57.944;61.461;58.57;57.691;53.224;57.562;59.182;57.37;52.908;55.045;61.927;47.176;52.37;59.787;67.058;63.243;52.621;63.075;59.096;57.102;68.043;63.837;51.334;53.526;51.859;54.82;67.155;36.779;64.07;60.938;56.152;55.619;60.671;39.023;54.725;57.37;55.625;63.091;52.351;65.733;49.214;66.707;2.0;VALOR
PIMIENTOS;;92.096;94.831;93.212;91.751;92.097;88.688;92.048;92.196;93.197;91.939;92.438;90.957;91.043;94.467;92.433;93.511;86.382;93.824;94.379;94.175;91.896;91.778;93.973;91.604;91.791;91.917;91.407;90.958;90.413;93.333;92.104;91.544;92.364;82.291;91.905;92.196;94.283;97.076;92.956;95.69;86.699;92.148;2.0;VALOR
CHAMPIÑONES+O.SETAS;;81.359;86.644;84.453;81.364;79.288;75.097;81.138;82.77;82.9;82.97;79.319;81.295;82.035;83.958;79.262;81.723;74.33;83.413;84.656;84.202;83.111;87.442;84.305;81.754;75.338;67.952;79.154;75.903;79.359;79.722;81.538;81.272;83.296;77.696;82.294;82.77;83.681;89.6;81.856;86.547;73.575;78.142;2.0;VALOR
LECHUGA/ESC./ENDIVIA;;94.254;96.281;94.865;94.441;94.001;91.72;94.053;94.379;95.82;94.3;94.191;91.88;93.786;96.152;94.277;95.249;90.712;95.394;95.028;96.278;94.877;95.147;96.139;93.905;92.4;91.911;94.598;89.156;92.43;94.76;94.188;94.114;94.831;88.11;93.063;94.379;96.539;97.597;94.437;96.773;90.625;94.077;2.0;VALOR
ESPARRAGOS;;38.796;45.758;42.094;38.335;36.367;32.106;39.128;41.15;36.531;39.638;37.764;36.6;37.2;41.523;38.792;40.207;33.162;41.208;41.023;40.918;41.687;47.916;36.131;46.549;30.418;25.555;35.615;11.782;39.549;37.634;37.619;35.65;47.33;32.269;41.029;41.15;39.894;44.548;34.747;43.263;31.919;38.946;2.0;VALOR
VERDURAS DE HOJA;;65.818;68.428;69.294;64.485;63.4;64.328;67.192;60.304;61.88;65.044;66.742;59.862;61.896;67.321;70.642;68.892;64.372;69.339;65.559;63.457;70.523;68.318;63.162;70.023;61.943;53.746;63.442;58.981;66.398;61.338;64.362;65.582;73.824;60.588;61.331;60.304;62.584;70.21;63.754;70.799;63.101;70.235;2.0;VALOR
ACELGA;;41.343;42.2;43.143;40.418;37.566;43.052;43.332;32.402;36.671;38.342;45.223;28.52;35.171;43.789;50.335;46.952;38.523;45.571;42.991;38.241;47.76;40.941;39.108;45.522;37.607;30.873;43.094;30.98;40.331;38.49;38.481;43.135;48.936;29.135;33.612;32.402;36.218;48.193;39.954;49.966;37.015;49.05;3.0;VALOR
BERENJENAS;;71.756;77.998;76.486;69.364;68.599;66.888;72.029;72.988;73.168;72.783;71.055;72.664;70.708;75.966;72.462;74.244;65.371;74.298;74.267;74.53;78.247;79.221;77.668;71.334;63.002;57.332;58.885;56.997;68.093;72.978;71.945;68.781;75.936;65.961;72.936;72.988;75.095;78.586;72.112;78.785;61.379;71.826;2.0;VALOR
ZANAHORIAS;;92.172;94.503;93.228;91.798;91.43;90.006;91.725;95.035;92.929;92.31;92.012;91.634;91.71;93.181;92.776;92.989;88.479;92.479;94.502;94.176;91.754;91.851;91.958;93.644;91.545;90.274;92.734;92.592;89.877;93.296;91.702;92.308;92.918;87.13;89.399;95.035;93.965;94.965;92.478;94.571;87.024;92.425;2.0;VALOR
CALABACINES;;86.459;91.91;89.284;85.112;84.146;81.584;85.444;91.058;89.7;87.656;85.016;85.278;87.708;88.468;85.011;86.857;80.169;87.256;88.74;90.452;87.269;86.284;87.297;88.227;87.408;78.825;84.703;88.402;83.713;86.773;85.85;86.679;88.431;80.9;85.573;91.058;89.688;91.925;86.772;89.79;79.093;84.619;2.0;VALOR
OTR.HORTALIZAS/VERD.;;96.92;98.02;97.52;97.179;96.093;95.651;96.936;96.94;97.171;96.848;97.016;95.026;96.652;97.503;97.766;97.631;96.017;97.102;97.415;97.359;97.839;97.869;97.034;96.581;95.519;93.109;97.138;98.323;94.61;96.103;97.101;97.237;97.633;92.924;96.06;96.94;97.548;98.427;96.918;97.725;95.676;97.716;2.0;VALOR
BROCOLI;;56.941;66.477;60.814;55.395;53.842;48.641;55.498;65.757;60.501;57.978;55.676;53.922;60.387;56.573;55.629;56.118;48.465;57.931;60.061;63.04;62.119;60.49;54.567;57.9;57.567;59.164;55.427;25.557;59.316;54.924;57.505;54.768;59.962;48.99;56.255;65.757;62.073;62.87;55.816;60.493;42.783;55.275;3.0;VALOR
ALCACHOFAS;;45.126;48.549;46.421;43.209;42.294;46.47;48.122;40.236;37.708;42.986;49.527;37.736;40.192;48.718;55.027;51.164;44.974;49.879;45.251;42.627;59.648;61.616;49.406;45.131;35.798;22.951;33.355;6.4;46.926;45.833;44.445;41.443;51.106;41.273;40.305;40.236;39.451;52.295;44.179;53.718;39.132;55.502;3.0;VALOR
APIO;;39.78;43.177;43.069;38.54;39.787;36.163;40.216;39.683;39.339;39.004;41.358;38.138;38.038;41.396;42.784;41.939;35.772;42.553;41.204;40.352;45.906;49.048;46.512;37.835;27.566;24.603;25.964;32.566;31.288;38.797;40.544;38.164;44.497;32.812;39.104;39.683;39.978;42.496;40.929;46.031;31.611;42.582;3.0;VALOR
COLIFLOR;;54.549;57.624;56.831;54.018;52.171;52.42;55.004;62.498;51.842;53.136;56.965;51.995;51.143;58.811;59.23;58.775;47.746;57.606;56.879;57.232;57.716;57.186;56.554;55.345;53.645;45.881;60.588;26.434;56.582;52.121;55.519;51.705;58.199;39.601;46.431;62.498;55.088;63.003;49.334;63.515;43.779;59.424;3.0;VALOR
PUERRO;;71.039;78.049;74.212;70.806;66.931;64.772;70.47;74.075;74.191;71.32;70.872;62.512;70.908;74.419;72.343;73.416;63.438;72.351;74.748;75.184;70.276;69.808;71.095;72.563;74.292;68.313;74.308;69.736;71.796;71.174;70.669;70.221;72.91;61.33;62.706;74.075;76.185;77.55;72.128;76.803;61.783;71.543;3.0;VALOR
CALABAZA;;58.157;69.983;64.931;56.03;54.413;46.284;55.386;74.458;64.902;61.088;54.814;61.219;62.443;61.615;51.414;56.75;44.548;58.695;65.211;67.19;60.686;59.049;61.912;60.233;52.804;45.732;50.602;70.702;53.733;57.579;58.596;57.247;61.598;49.116;57.314;74.458;66.801;64.944;61.742;64.5;44.619;49.544;3.0;VALOR
CANONIGOS;;22.95;27.797;27.247;22.697;22.044;16.424;22.68;21.39;25.873;25.845;19.369;24.399;24.765;26.063;17.679;22.043;19.928;23.201;24.638;24.966;20.408;24.744;22.203;25.663;32.672;20.742;19.946;18.169;14.992;20.341;23.894;23.518;25.153;22.961;24.049;21.39;28.228;25.919;26.616;25.798;23.764;16.604;3.0;VALOR
RABANOS/RABANITOS;;20.005;21.659;19.699;21.278;18.759;18.091;21.076;15.962;17.073;17.848;22.591;18.787;16.343;20.264;24.801;22.483;18.383;23.626;20.26;17.241;29.528;23.32;21.195;17.822;13.116;8.815;13.154;11.6;16.701;19.714;17.963;20.301;26.838;14.565;15.457;15.962;16.83;20.2;18.976;26.286;17.302;24.055;3.0;VALOR
VERD./HORT. IV GAMA;;92.306;94.914;93.469;92.52;91.772;89.218;91.886;93.004;94.627;93.905;90.282;92.136;94.025;93.428;89.973;91.723;90.988;91.997;93.123;93.694;93.999;94.324;93.005;92.909;91.466;82.691;91.225;92.464;85.564;90.552;92.782;92.801;94.541;93.24;93.412;93.004;94.404;95.044;93.819;92.682;91.694;89.392;2.0;VALOR
T.FRUTAS FRESCAS;;99.695;99.843;99.789;99.72;99.338;99.659;99.679;99.751;99.784;99.651;99.765;99.32;99.705;99.769;99.906;99.834;99.545;99.761;99.756;99.727;99.715;99.765;99.667;99.635;99.922;99.603;99.566;99.842;99.75;99.6;99.751;99.72;99.582;98.941;99.701;99.751;99.751;99.895;99.575;99.843;99.537;99.9;1.0;VALOR
NARANJAS;;84.34;86.133;83.047;84.56;83.563;83.749;85.002;83.981;83.116;82.741;86.812;77.344;82.334;85.603;90.914;88.133;83.917;84.599;84.047;85.043;86.161;77.149;83.822;85.685;87.612;87.038;87.333;82.146;86.354;83.473;83.051;84.718;86.972;82.132;74.279;83.981;84.585;86.975;80.808;89.123;79.691;91.091;2.0;VALOR
NARANJA NAVEL;;58.372;62.796;60.173;56.873;57.096;55.366;59.439;54.359;56.853;56.531;61.032;53.063;53.51;61.796;65.271;63.436;53.534;62.706;58.363;58.981;62.651;47.371;57.969;60.264;64.076;61.724;64.967;42.409;56.94;60.81;57.242;56.441;62.689;55.382;50.848;54.359;59.75;60.838;53.331;68.849;49.25;65.74;3.0;VALOR
NARANJA SALUSTIANA;;14.257;17.682;14.164;12.894;13.596;13.743;14.861;14.72;11.194;13.233;15.652;14.247;11.642;14.522;17.672;15.886;11.878;16.164;14.635;15.297;11.149;9.111;12.46;16.129;18.809;21.461;20.619;16.86;15.483;13.06;14.733;15.076;13.468;8.763;9.861;14.72;13.337;16.437;10.543;18.221;13.584;17.254;3.0;VALOR
NARANJA VALENCIA LA;;33.907;34.541;37.468;32.395;31.46;35.872;35.304;33.812;30.218;32.406;37.787;38.344;30.286;34.318;42.416;37.807;32.744;37.266;34.476;32.235;36.404;35.183;30.48;32.31;36.99;40.183;37.143;19.493;37.363;32.488;33.766;35.198;32.811;31.964;25.838;33.812;34.452;34.045;29.583;39.237;30.576;42.27;3.0;VALOR
MANDARINAS;;85.948;90.354;86.166;85.85;84.592;82.25;85.222;88.552;89.599;86.07;86.076;79.526;85.634;87.923;88.552;88.19;81.939;86.241;87.302;89.019;89.017;76.966;84.934;88.383;91.415;87.103;87.801;80.64;88.184;84.758;84.643;86.36;88.767;75.029;79.419;88.552;90.343;88.744;84.276;89.707;81.55;88.422;2.0;VALOR
LIMONES;;79.963;82.199;79.591;80.717;79.716;77.437;80.539;77.599;79.907;79.208;81.372;76.713;77.993;83.412;81.933;82.62;78.407;80.504;80.656;80.781;81.465;75.003;77.507;84.725;86.062;75.873;80.866;74.111;78.563;76.47;79.519;80.186;84.421;75.359;76.725;77.599;81.596;83.005;80.311;84.448;78.885;81.711;2.0;VALOR
PLATANOS;;96.757;98.361;96.566;96.507;95.559;96.189;96.335;98.078;98.184;96.568;97.072;95.584;96.765;96.855;97.881;97.339;94.703;96.93;97.852;97.755;96.351;97.483;96.701;96.696;96.952;96.956;96.701;96.549;97.021;96.92;96.841;96.638;96.499;91.091;95.477;98.078;97.986;98.395;96.9;97.62;94.061;97.754;2.0;VALOR
MANZANAS;;93.365;95.754;94.702;92.923;91.123;91.823;92.581;96.178;95.976;92.951;94.072;90.426;93.768;93.534;95.433;94.436;90.618;92.567;95.016;95.84;93.627;93.275;93.514;92.932;92.409;94.21;94.009;92.521;92.102;94.193;93.768;92.689;93.066;86.376;88.4;96.178;96.031;96.149;91.387;94.941;89.608;95.471;2.0;VALOR
MANZANA GOLDEN;;81.342;85.98;82.931;80.415;78.196;78.673;80.004;87.272;85.892;80.393;82.841;76.09;83.065;80.859;84.454;82.551;74.659;81.359;84.917;85.704;83.081;79.449;81.794;81.539;86.529;83.356;79.792;68.003;83.257;82.18;80.461;81.11;82.418;73.178;74.76;87.272;86.605;85.881;78.439;85.186;70.458;83.957;3.0;VALOR
MANZANA PINK LADY;;19.437;23.928;21.407;20.666;20.541;13.282;19.001;22.001;21.16;20.588;18.431;22.337;19.198;19.705;20.132;19.911;17.903;18.546;19.268;23.032;23.011;19.143;18.068;17.314;16.85;28.463;18.489;19.439;18.129;19.926;19.026;19.691;20.298;15.835;20.34;22.001;22.154;21.511;18.97;20.102;16.245;19.277;3.0;VALOR
MANZANA ROYAL GALA;;48.445;60.088;47.829;47.896;44.521;40.524;46.835;56.621;55.333;48.742;48.501;41.803;48.335;51.633;49.61;50.636;38.37;47.621;53.88;56.751;47.933;51.479;47.502;48.873;42.42;53.833;47.696;55.219;41.5;50.421;49.033;46.628;50.85;32.38;37.644;56.621;56.954;56.587;48.191;54.969;37.538;48.169;3.0;VALOR
MANZANA STARKING;;5.346;7.94;4.018;4.208;5.323;5.209;5.499;4.804;3.53;4.778;5.985;6.547;3.699;6.292;5.346;5.787;3.504;6.609;6.708;4.741;4.547;5.25;7.791;6.729;3.631;4.202;2.555;2.615;5.843;5.052;5.421;5.315;5.667;0.0;5.115;4.804;4.529;6.53;6.588;7.67;3.938;5.139;3.0;VALOR
MANZANA FUJI;;50.762;59.577;51.301;49.65;46.423;45.876;49.543;61.363;54.99;50.671;51.646;50.811;51.189;53.351;52.633;52.854;43.027;50.559;54.824;57.422;56.996;56.343;47.896;49.039;43.933;48.694;47.653;42.123;47.854;51.015;50.834;50.03;52.547;35.711;44.113;61.363;56.6;56.793;51.932;54.414;40.956;52.933;3.0;VALOR
MANZANA REINETA;;19.69;21.905;19.603;20.346;18.043;18.802;21.079;24.991;15.182;19.171;21.499;23.007;19.388;20.16;25.195;22.335;20.096;22.463;21.361;15.422;17.226;13.585;16.859;19.941;31.205;31.538;37.574;13.376;18.752;22.413;18.097;20.544;20.988;22.64;17.989;24.991;15.715;19.245;14.642;28.902;16.593;25.041;3.0;VALOR
PERAS;;83.551;87.948;84.896;81.809;80.706;81.993;83.098;89.272;83.649;82.909;84.888;80.549;81.785;84.732;88.451;86.455;79.485;83.734;86.167;85.927;85.522;85.013;81.844;83.143;83.891;83.881;82.233;79.285;81.466;85.508;83.711;83.535;82.212;68.005;76.85;89.272;83.907;88.185;81.233;87.269;78.297;88.532;2.0;VALOR
PERA BLANQUILLA;;33.164;36.416;34.427;33.88;29.436;31.782;32.916;43.585;33.767;32.038;35.28;35.0;30.191;34.95;37.668;36.04;28.778;33.659;36.661;35.921;35.642;33.92;33.776;37.616;40.651;31.64;25.954;12.482;34.801;34.598;29.896;34.835;37.426;37.764;19.519;43.585;35.843;35.262;29.754;37.743;23.293;39.064;3.0;VALOR
